poll_id,pollster_id,pollster,sponsors,display_name,numeric_grade,methodology,transparency_score,state,start_date,end_date,sample_size,population,party,candidate_id,candidate_name,pct,Pollster,Average Error,Error Favored Republicans,Error Favored Democrats,corrected_pct
87440,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Virginia,2024-07-12,2024-07-13,617.0,rv,REP,16651,Donald Trump,37.0,unkwn,0,0,0,37.0
87440,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Virginia,2024-07-12,2024-07-13,544.0,lv,DEM,16661,Kamala Harris,43.0,unkwn,0,0,0,43.0
87440,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Virginia,2024-07-12,2024-07-13,544.0,lv,REP,16651,Donald Trump,38.0,unkwn,0,0,0,38.0
87441,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Georgia,2024-07-12,2024-07-13,549.0,lv,DEM,19368,Kamala Harris,43.0,unkwn,0,0,0,43.0
87441,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Georgia,2024-07-12,2024-07-13,549.0,lv,REP,16651,Donald Trump,49.0,unkwn,0,0,0,49.0
87441,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Georgia,2024-07-12,2024-07-13,640.0,rv,DEM,19368,Kamala Harris,43.0,unkwn,0,0,0,43.0
87441,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Georgia,2024-07-12,2024-07-13,640.0,rv,REP,16651,Donald Trump,46.0,unkwn,0,0,0,46.0
87441,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Georgia,2024-07-12,2024-07-13,640.0,rv,DEM,16661,Kamala Harris,42.0,unkwn,0,0,0,42.0
87441,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Georgia,2024-07-12,2024-07-13,640.0,rv,REP,16651,Donald Trump,46.0,unkwn,0,0,0,46.0
87441,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Georgia,2024-07-12,2024-07-13,549.0,lv,DEM,16661,Kamala Harris,43.0,unkwn,0,0,0,43.0
87441,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Georgia,2024-07-12,2024-07-13,549.0,lv,REP,16651,Donald Trump,49.0,unkwn,0,0,0,49.0
87441,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Georgia,2024-07-12,2024-07-13,640.0,rv,DEM,19368,Kamala Harris,39.0,unkwn,0,0,0,39.0
87441,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Georgia,2024-07-12,2024-07-13,640.0,rv,REP,16651,Donald Trump,43.0,unkwn,0,0,0,43.0
87441,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Georgia,2024-07-12,2024-07-13,549.0,lv,DEM,19368,Kamala Harris,40.0,unkwn,0,0,0,40.0
87441,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Georgia,2024-07-12,2024-07-13,549.0,lv,REP,16651,Donald Trump,46.0,unkwn,0,0,0,46.0
87441,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Georgia,2024-07-12,2024-07-13,640.0,rv,DEM,16661,Kamala Harris,37.0,unkwn,0,0,0,37.0
87441,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Georgia,2024-07-12,2024-07-13,640.0,rv,REP,16651,Donald Trump,46.0,unkwn,0,0,0,46.0
87441,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Georgia,2024-07-12,2024-07-13,549.0,lv,DEM,16661,Kamala Harris,38.0,unkwn,0,0,0,38.0
87441,1801,Florida Atlantic University/Mainstreet Research,none,Florida Atlantic University PolCom Lab/Mainstreet Research,,IVR/Online Panel,6.0,Georgia,2024-07-12,2024-07-13,549.0,lv,REP,16651,Donald Trump,49.0,unkwn,0,0,0,49.0
87399,326,MRG (Marketing Resource Group),none,Marketing Resource Group (MRG),1.8,,6.0,Michigan,2024-07-11,2024-07-13,600.0,rv,DEM,19368,Kamala Harris,36.0,unkwn,0,0,0,36.0
87399,326,MRG (Marketing Resource Group),none,Marketing Resource Group (MRG),1.8,,6.0,Michigan,2024-07-11,2024-07-13,600.0,rv,REP,16651,Donald Trump,39.0,unkwn,0,0,0,39.0
87410,1189,Morning Consult,none,Morning Consult,1.9,Online Panel,3.0,**National,2024-07-11,2024-07-13,4000.0,rv,DEM,19368,Kamala Harris,42.0,unkwn,0,0,0,42.0
87410,1189,Morning Consult,none,Morning Consult,1.9,Online Panel,3.0,**National,2024-07-11,2024-07-13,4000.0,rv,REP,16651,Donald Trump,44.0,unkwn,0,0,0,44.0
87430,460,SurveyUSA,KING TV (Seattle) | The Seattle Times | University of Washington Center for an Informed Public,SurveyUSA,2.8,Online Panel,8.0,Washington,2024-07-10,2024-07-13,708.0,lv,DEM,19368,Kamala Harris,50.0,SurveyUSA,2.5,20.0,80.0,52.0
87430,460,SurveyUSA,KING TV (Seattle) | The Seattle Times | University of Washington Center for an Informed Public,SurveyUSA,2.8,Online Panel,8.0,Washington,2024-07-10,2024-07-13,708.0,lv,REP,16651,Donald Trump,36.0,SurveyUSA,2.5,20.0,80.0,35.5
87430,460,SurveyUSA,KING TV (Seattle) | The Seattle Times | University of Washington Center for an Informed Public,SurveyUSA,2.8,Online Panel,8.0,Washington,2024-07-10,2024-07-13,708.0,lv,DEM,16661,Kamala Harris,51.0,SurveyUSA,2.5,20.0,80.0,53.0
87430,460,SurveyUSA,KING TV (Seattle) | The Seattle Times | University of Washington Center for an Informed Public,SurveyUSA,2.8,Online Panel,8.0,Washington,2024-07-10,2024-07-13,708.0,lv,REP,16651,Donald Trump,36.0,SurveyUSA,2.5,20.0,80.0,35.5
87401,1881,3W Insights,The Welcome PAC,3W Insights,,Online Panel,3.0,**National,2024-07-08,2024-07-13,4616.0,lv,DEM,19368,Kamala Harris,42.7,unkwn,0,0,0,42.7
87401,1881,3W Insights,The Welcome PAC,3W Insights,,Online Panel,3.0,**National,2024-07-08,2024-07-13,4616.0,lv,REP,16651,Donald Trump,45.9,unkwn,0,0,0,45.9
87436,1812,Manhattan Institute,none,Manhattan Institute,,Online Panel/Text-to-Web,4.0,**National,2024-07-07,2024-07-13,2100.0,lv,DEM,19368,Kamala Harris,40.0,unkwn,0,0,0,40.0
87436,1812,Manhattan Institute,none,Manhattan Institute,,Online Panel/Text-to-Web,4.0,**National,2024-07-07,2024-07-13,2100.0,lv,REP,16651,Donald Trump,44.0,unkwn,0,0,0,44.0
87436,1812,Manhattan Institute,none,Manhattan Institute,,Online Panel/Text-to-Web,4.0,**National,2024-07-07,2024-07-13,2100.0,lv,DEM,16661,Kamala Harris,36.0,unkwn,0,0,0,36.0
87436,1812,Manhattan Institute,none,Manhattan Institute,,Online Panel/Text-to-Web,4.0,**National,2024-07-07,2024-07-13,2100.0,lv,REP,16651,Donald Trump,44.0,unkwn,0,0,0,44.0
87436,1812,Manhattan Institute,none,Manhattan Institute,,Online Panel/Text-to-Web,4.0,**National,2024-07-07,2024-07-13,2100.0,lv,DEM,19368,Kamala Harris,45.0,unkwn,0,0,0,45.0
87436,1812,Manhattan Institute,none,Manhattan Institute,,Online Panel/Text-to-Web,4.0,**National,2024-07-07,2024-07-13,2100.0,lv,REP,16651,Donald Trump,48.0,unkwn,0,0,0,48.0
87436,1812,Manhattan Institute,none,Manhattan Institute,,Online Panel/Text-to-Web,4.0,**National,2024-07-07,2024-07-13,2100.0,lv,REP,16651,Donald Trump,47.0,unkwn,0,0,0,47.0
87436,1812,Manhattan Institute,none,Manhattan Institute,,Online Panel/Text-to-Web,4.0,**National,2024-07-07,2024-07-13,2100.0,lv,DEM,16661,Kamala Harris,46.0,unkwn,0,0,0,46.0
87436,1812,Manhattan Institute,none,Manhattan Institute,,Online Panel/Text-to-Web,4.0,**National,2024-07-07,2024-07-13,2100.0,lv,REP,16651,Donald Trump,48.0,unkwn,0,0,0,48.0
87438,383,PPP,Protect Our Care,Public Policy Polling,1.4,IVR/Text,4.0,Wisconsin,2024-07-11,2024-07-12,653.0,v,DEM,19368,Kamala Harris,47.0,unkwn,0,0,0,47.0
87438,383,PPP,Protect Our Care,Public Policy Polling,1.4,IVR/Text,4.0,Wisconsin,2024-07-11,2024-07-12,653.0,v,REP,16651,Donald Trump,46.0,unkwn,0,0,0,46.0
87513,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Michigan,2024-07-11,2024-07-12,568.0,rv,DEM,19368,Kamala Harris,46.0,unkwn,0,0,0,46.0
87513,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Michigan,2024-07-11,2024-07-12,568.0,rv,REP,16651,Donald Trump,47.0,unkwn,0,0,0,47.0
87513,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Michigan,2024-07-11,2024-07-12,568.0,rv,DEM,16661,Kamala Harris,46.0,unkwn,0,0,0,46.0
87513,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Michigan,2024-07-11,2024-07-12,568.0,rv,REP,16651,Donald Trump,48.0,unkwn,0,0,0,48.0
87513,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Michigan,2024-07-11,2024-07-12,568.0,rv,REP,16651,Donald Trump,45.0,unkwn,0,0,0,45.0
87513,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Michigan,2024-07-11,2024-07-12,568.0,rv,REP,16651,Donald Trump,45.0,unkwn,0,0,0,45.0
87513,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Michigan,2024-07-11,2024-07-12,568.0,rv,REP,16651,Donald Trump,48.0,unkwn,0,0,0,48.0
87513,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Michigan,2024-07-11,2024-07-12,568.0,rv,REP,16651,Donald Trump,42.0,unkwn,0,0,0,42.0
87513,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Michigan,2024-07-11,2024-07-12,568.0,rv,REP,16651,Donald Trump,45.0,unkwn,0,0,0,45.0
87514,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Pennsylvania,2024-07-11,2024-07-12,537.0,rv,DEM,19368,Kamala Harris,44.0,unkwn,0,0,0,44.0
87514,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Pennsylvania,2024-07-11,2024-07-12,537.0,rv,REP,16651,Donald Trump,47.0,unkwn,0,0,0,47.0
87514,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Pennsylvania,2024-07-11,2024-07-12,537.0,rv,DEM,16661,Kamala Harris,45.0,unkwn,0,0,0,45.0
87514,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Pennsylvania,2024-07-11,2024-07-12,537.0,rv,REP,16651,Donald Trump,51.0,unkwn,0,0,0,51.0
87514,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Pennsylvania,2024-07-11,2024-07-12,537.0,rv,REP,16651,Donald Trump,50.0,unkwn,0,0,0,50.0
87514,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Pennsylvania,2024-07-11,2024-07-12,537.0,rv,REP,16651,Donald Trump,51.0,unkwn,0,0,0,51.0
87514,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Pennsylvania,2024-07-11,2024-07-12,537.0,rv,REP,16651,Donald Trump,50.0,unkwn,0,0,0,50.0
87514,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Pennsylvania,2024-07-11,2024-07-12,537.0,rv,REP,16651,Donald Trump,46.0,unkwn,0,0,0,46.0
87514,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Pennsylvania,2024-07-11,2024-07-12,537.0,rv,REP,16651,Donald Trump,50.0,unkwn,0,0,0,50.0
87409,1189,Morning Consult,none,Morning Consult,1.9,Online Panel,3.0,**National,2024-07-10,2024-07-12,4000.0,rv,DEM,19368,Kamala Harris,42.0,unkwn,0,0,0,42.0
87409,1189,Morning Consult,none,Morning Consult,1.9,Online Panel,3.0,**National,2024-07-10,2024-07-12,4000.0,rv,REP,16651,Donald Trump,44.0,unkwn,0,0,0,44.0
87404,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Virginia,2024-07-09,2024-07-12,661.0,rv,DEM,19368,Kamala Harris,46.0,unkwn,0,0,0,46.0
87404,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Virginia,2024-07-09,2024-07-12,661.0,rv,REP,16651,Donald Trump,44.0,unkwn,0,0,0,44.0
87404,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Virginia,2024-07-09,2024-07-12,661.0,lv,DEM,19368,Kamala Harris,48.0,unkwn,0,0,0,48.0
87404,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Virginia,2024-07-09,2024-07-12,661.0,lv,REP,16651,Donald Trump,45.0,unkwn,0,0,0,45.0
87404,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Virginia,2024-07-09,2024-07-12,661.0,rv,DEM,19368,Kamala Harris,38.0,unkwn,0,0,0,38.0
87404,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Virginia,2024-07-09,2024-07-12,661.0,rv,REP,16651,Donald Trump,36.0,unkwn,0,0,0,36.0
87404,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Virginia,2024-07-09,2024-07-12,661.0,lv,DEM,19368,Kamala Harris,40.0,unkwn,0,0,0,40.0
87404,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Virginia,2024-07-09,2024-07-12,661.0,lv,REP,16651,Donald Trump,38.0,unkwn,0,0,0,38.0
87404,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Virginia,2024-07-09,2024-07-12,661.0,rv,DEM,16661,Kamala Harris,48.0,unkwn,0,0,0,48.0
87404,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Virginia,2024-07-09,2024-07-12,661.0,rv,REP,16651,Donald Trump,44.0,unkwn,0,0,0,44.0
87404,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Virginia,2024-07-09,2024-07-12,661.0,lv,DEM,16661,Kamala Harris,49.0,unkwn,0,0,0,49.0
87404,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Virginia,2024-07-09,2024-07-12,661.0,lv,REP,16651,Donald Trump,44.0,unkwn,0,0,0,44.0
87404,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Virginia,2024-07-09,2024-07-12,661.0,rv,DEM,16661,Kamala Harris,41.0,unkwn,0,0,0,41.0
87404,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Virginia,2024-07-09,2024-07-12,661.0,rv,REP,16651,Donald Trump,38.0,unkwn,0,0,0,38.0
87404,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Virginia,2024-07-09,2024-07-12,661.0,lv,DEM,16661,Kamala Harris,43.0,unkwn,0,0,0,43.0
87404,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Virginia,2024-07-09,2024-07-12,661.0,lv,REP,16651,Donald Trump,39.0,unkwn,0,0,0,39.0
87469,1624,J.L. Partners,none,J.L. Partners,1.6,,6.0,Arizona,2024-07-10,2024-07-11,513.0,lv,DEM,19368,Kamala Harris,40.0,unkwn,0,0,0,40.0
87469,1624,J.L. Partners,none,J.L. Partners,1.6,,6.0,Arizona,2024-07-10,2024-07-11,513.0,lv,REP,16651,Donald Trump,46.0,unkwn,0,0,0,46.0
87512,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Arizona,2024-07-10,2024-07-11,596.0,rv,DEM,19368,Kamala Harris,43.0,unkwn,0,0,0,43.0
87512,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Arizona,2024-07-10,2024-07-11,596.0,rv,REP,16651,Donald Trump,51.0,unkwn,0,0,0,51.0
87512,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Arizona,2024-07-10,2024-07-11,596.0,rv,DEM,16661,Kamala Harris,44.0,unkwn,0,0,0,44.0
87512,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Arizona,2024-07-10,2024-07-11,596.0,rv,REP,16651,Donald Trump,52.0,unkwn,0,0,0,52.0
87512,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Arizona,2024-07-10,2024-07-11,596.0,rv,REP,16651,Donald Trump,49.0,unkwn,0,0,0,49.0
87512,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Arizona,2024-07-10,2024-07-11,596.0,rv,REP,16651,Donald Trump,51.0,unkwn,0,0,0,51.0
87512,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Arizona,2024-07-10,2024-07-11,596.0,rv,REP,16651,Donald Trump,49.0,unkwn,0,0,0,49.0
87512,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Arizona,2024-07-10,2024-07-11,596.0,rv,REP,16651,Donald Trump,46.0,unkwn,0,0,0,46.0
87512,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Arizona,2024-07-10,2024-07-11,596.0,rv,REP,16651,Donald Trump,47.0,unkwn,0,0,0,47.0
87515,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Wisconsin,2024-07-10,2024-07-11,548.0,rv,DEM,19368,Kamala Harris,47.0,unkwn,0,0,0,47.0
87515,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Wisconsin,2024-07-10,2024-07-11,548.0,rv,REP,16651,Donald Trump,47.0,unkwn,0,0,0,47.0
87515,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Wisconsin,2024-07-10,2024-07-11,548.0,rv,DEM,16661,Kamala Harris,48.0,unkwn,0,0,0,48.0
87515,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Wisconsin,2024-07-10,2024-07-11,548.0,rv,REP,16651,Donald Trump,49.0,unkwn,0,0,0,49.0
87515,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Wisconsin,2024-07-10,2024-07-11,548.0,rv,REP,16651,Donald Trump,46.0,unkwn,0,0,0,46.0
87515,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Wisconsin,2024-07-10,2024-07-11,548.0,rv,REP,16651,Donald Trump,48.0,unkwn,0,0,0,48.0
87515,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Wisconsin,2024-07-10,2024-07-11,548.0,rv,REP,16651,Donald Trump,46.0,unkwn,0,0,0,46.0
87515,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Wisconsin,2024-07-10,2024-07-11,548.0,rv,REP,16651,Donald Trump,44.0,unkwn,0,0,0,44.0
87515,383,PPP,Progress Action Fund (hybrid PAC),Public Policy Polling,1.4,IVR/Text,4.0,Wisconsin,2024-07-10,2024-07-11,548.0,rv,REP,16651,Donald Trump,47.0,unkwn,0,0,0,47.0
87403,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-07-09,2024-07-11,872.0,rv,DEM,19368,Kamala Harris,44.0,unkwn,0,0,0,44.0
87403,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-07-09,2024-07-11,872.0,rv,REP,16651,Donald Trump,48.0,unkwn,0,0,0,48.0
87403,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-07-09,2024-07-11,872.0,lv,DEM,19368,Kamala Harris,45.0,unkwn,0,0,0,45.0
87403,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-07-09,2024-07-11,872.0,lv,REP,16651,Donald Trump,48.0,unkwn,0,0,0,48.0
87403,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-07-09,2024-07-11,872.0,rv,DEM,19368,Kamala Harris,38.0,unkwn,0,0,0,38.0
87403,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-07-09,2024-07-11,872.0,rv,REP,16651,Donald Trump,41.0,unkwn,0,0,0,41.0
87403,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-07-09,2024-07-11,872.0,lv,DEM,19368,Kamala Harris,40.0,unkwn,0,0,0,40.0
87403,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-07-09,2024-07-11,872.0,lv,REP,16651,Donald Trump,42.0,unkwn,0,0,0,42.0
87403,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-07-09,2024-07-11,872.0,rv,DEM,16661,Kamala Harris,46.0,unkwn,0,0,0,46.0
87403,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-07-09,2024-07-11,872.0,rv,REP,16651,Donald Trump,48.0,unkwn,0,0,0,48.0
87403,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-07-09,2024-07-11,872.0,lv,DEM,16661,Kamala Harris,47.0,unkwn,0,0,0,47.0
87403,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-07-09,2024-07-11,872.0,lv,REP,16651,Donald Trump,48.0,unkwn,0,0,0,48.0
87403,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-07-09,2024-07-11,872.0,rv,DEM,16661,Kamala Harris,40.0,unkwn,0,0,0,40.0
87403,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-07-09,2024-07-11,872.0,rv,REP,16651,Donald Trump,42.0,unkwn,0,0,0,42.0
87403,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-07-09,2024-07-11,872.0,lv,DEM,16661,Kamala Harris,42.0,unkwn,0,0,0,42.0
87403,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-07-09,2024-07-11,872.0,lv,REP,16651,Donald Trump,43.0,unkwn,0,0,0,43.0
87408,1189,Morning Consult,none,Morning Consult,1.9,Online Panel,3.0,**National,2024-07-09,2024-07-11,4000.0,rv,DEM,19368,Kamala Harris,42.0,unkwn,0,0,0,42.0
87408,1189,Morning Consult,none,Morning Consult,1.9,Online Panel,3.0,**National,2024-07-09,2024-07-11,4000.0,rv,REP,16651,Donald Trump,44.0,unkwn,0,0,0,44.0
87395,1800,Noble Predictive Insights,Center Square,Noble Predictive Insights,2.4,Online Panel/Text-to-Web,6.0,**National,2024-07-08,2024-07-11,2295.0,lv,DEM,19368,Kamala Harris,43.0,unkwn,0,0,0,43.0
87395,1800,Noble Predictive Insights,Center Square,Noble Predictive Insights,2.4,Online Panel/Text-to-Web,6.0,**National,2024-07-08,2024-07-11,2295.0,lv,REP,16651,Donald Trump,46.0,unkwn,0,0,0,46.0
87395,1800,Noble Predictive Insights,Center Square,Noble Predictive Insights,2.4,Online Panel/Text-to-Web,6.0,**National,2024-07-08,2024-07-11,2295.0,lv,DEM,19368,Kamala Harris,40.0,unkwn,0,0,0,40.0
87395,1800,Noble Predictive Insights,Center Square,Noble Predictive Insights,2.4,Online Panel/Text-to-Web,6.0,**National,2024-07-08,2024-07-11,2295.0,lv,REP,16651,Donald Trump,43.0,unkwn,0,0,0,43.0
87395,1800,Noble Predictive Insights,Center Square,Noble Predictive Insights,2.4,Online Panel/Text-to-Web,6.0,**National,2024-07-08,2024-07-11,2295.0,lv,DEM,16661,Kamala Harris,44.0,unkwn,0,0,0,44.0
87395,1800,Noble Predictive Insights,Center Square,Noble Predictive Insights,2.4,Online Panel/Text-to-Web,6.0,**National,2024-07-08,2024-07-11,2295.0,lv,REP,16651,Donald Trump,48.0,unkwn,0,0,0,48.0
87395,1800,Noble Predictive Insights,Center Square,Noble Predictive Insights,2.4,Online Panel/Text-to-Web,6.0,**National,2024-07-08,2024-07-11,2535.0,rv,DEM,19368,Kamala Harris,42.0,unkwn,0,0,0,42.0
87395,1800,Noble Predictive Insights,Center Square,Noble Predictive Insights,2.4,Online Panel/Text-to-Web,6.0,**National,2024-07-08,2024-07-11,2535.0,rv,REP,16651,Donald Trump,45.0,unkwn,0,0,0,45.0
87395,1800,Noble Predictive Insights,Center Square,Noble Predictive Insights,2.4,Online Panel/Text-to-Web,6.0,**National,2024-07-08,2024-07-11,2535.0,rv,DEM,19368,Kamala Harris,38.0,unkwn,0,0,0,38.0
87395,1800,Noble Predictive Insights,Center Square,Noble Predictive Insights,2.4,Online Panel/Text-to-Web,6.0,**National,2024-07-08,2024-07-11,2535.0,rv,REP,16651,Donald Trump,42.0,unkwn,0,0,0,42.0
87395,1800,Noble Predictive Insights,Center Square,Noble Predictive Insights,2.4,Online Panel/Text-to-Web,6.0,**National,2024-07-08,2024-07-11,2535.0,rv,DEM,16661,Kamala Harris,43.0,unkwn,0,0,0,43.0
87395,1800,Noble Predictive Insights,Center Square,Noble Predictive Insights,2.4,Online Panel/Text-to-Web,6.0,**National,2024-07-08,2024-07-11,2535.0,rv,REP,16651,Donald Trump,47.0,unkwn,0,0,0,47.0
